                        TIME SERIES OF MEAN DAILY STREAMFLOWS                        
 
                            N FK UMATILLA R NR GIBBON, OR                            
                Requested Period of Record:   6/1/1912 to  9/30/1943                 
 
Watershed ID #: 14019500                                              Basin: UMATILLA
Latitude: 45° 43' 58.998" *                        Longitude: -118° 11' 4.014" *
Hydrologic Unit: 17070103                      Public Land Survey: 3.00N-37.00E-22-NW
 
Time: 2:30 PM                                                        Date: 04/22/2019
-------------------------------------------------------------------------------------
                 Mean Daily Streamflows are in Cubic Feet per Second                 
.....................................................................................
                   Record Date     Mean Daily Discharge      Estimated               
-------------------------------------------------------------------------------------
                     10/2/1913                    36.0                          
                     10/3/1913                    36.0                          
                     10/4/1913                    37.0                          
                     10/5/1913                    38.0                          
                     10/6/1913                    45.0                          
                     10/7/1913                    66.0                          
                     10/8/1913                    50.0                          
                     10/9/1913                    54.0                          
                    10/10/1913                    50.0                          
                    10/11/1913                    57.0                          
                    10/12/1913                    54.0                          
                    10/13/1913                    58.0                          
                    10/14/1913                    56.0                          
                    10/15/1913                    50.0                          
                    10/16/1913                    50.0                          
                    10/17/1913                    49.0                          
                    10/18/1913                    47.0                          
                    10/19/1913                    47.0                          
                    10/20/1913                    47.0                          
                    10/21/1913                    47.0                          
                    10/22/1913                    47.0                          
                    10/23/1913                    47.0                          
                    10/24/1913                    57.0                          
                    10/25/1913                    69.0                          
                    10/26/1913                    64.0                          
                    10/27/1913                    62.0                          
                    10/28/1913                    60.0                          
                    10/29/1913                    60.0                          
                    10/30/1913                    60.0                          
                    10/31/1913                    60.0                          
                     11/1/1913                    60.0                          
                     11/2/1913                    60.0                          
                     11/3/1913                    56.0                          
                     11/4/1913                    56.0                          
                     11/5/1913                    56.0                          
                     11/6/1913                    60.0                          
                     11/7/1913                    56.0                          
                     11/8/1913                    54.0                          
                     11/9/1913                    54.0                          
                    11/10/1913                    54.0                          
                    11/11/1913                    56.0                          
                    11/12/1913                    54.0                          
                    11/13/1913                    52.0                          
                    11/14/1913                    51.0                          
                    11/15/1913                    50.0                          
                    11/16/1913                    51.0                          
                    11/17/1913                    52.0                          
                    11/18/1913                    54.0                          
                    11/19/1913                    52.0                          
                    11/20/1913                    54.0                          
                    11/21/1913                    52.0                          
                    11/22/1913                    54.0                          
                    11/23/1913                    54.0                          
                    11/24/1913                    58.0                          
                    11/25/1913                    58.0                          
                    11/26/1913                    54.0                          
                    11/27/1913                    76.0                          
                    11/28/1913                    75.0                          
                    11/29/1913                    73.0                          
